Review_ID,Product_ID,Customer_ID,Rating,Review_Text
1996,P129,C0437,4,"Works well, satisfied with the purchase."
1997,P106,C0769,4,"Good, but shipping was a bit slow to Guelma."
1998,P113,C0928,4,"Good, but shipping was a bit slow to Guelma."
1999,P117,C0812,3,"It is okay, nothing special."
2000,P111,C1198,5,"Perfect, works exactly as described. Thanks TechStore."
2001,P106,C0706,1,"Terrible, do not buy this! Very bad quality."
2002,P126,C0838,4,"Good, but shipping was a bit slow to Guelma."
2003,P126,C1112,1,"Waste of money, totally disappointed."
2004,P105,C0209,2,"Not good, stopped working after a week."
2005,P122,C0026,5,Amazing quality for the price. Fast delivery.
2006,P127,C0539,4,"Good, but shipping was a bit slow to Guelma."
2007,P110,C0324,3,"It is okay, nothing special."
2008,P106,C0495,3,"Average, expected better battery life."
2009,P106,C0374,1,"Waste of money, totally disappointed."
2010,P130,C0038,3,"It is okay, nothing special."
2011,P116,C1031,4,"Good, but shipping was a bit slow to Guelma."
2012,P100,C0333,3,"It is okay, nothing special."
2013,P108,C0125,5,"Excellent product, highly recommended!"
2014,P122,C0322,4,"Works well, satisfied with the purchase."
2015,P121,C0218,4,"Works well, satisfied with the purchase."
2016,P104,C0058,5,"Excellent product, highly recommended!"
2017,P101,C1099,1,"Terrible, do not buy this! Very bad quality."
2018,P102,C0537,5,Amazing quality for the price. Fast delivery.
2019,P133,C1103,5,"Excellent product, highly recommended!"
2020,P124,C0886,5,"Perfect, works exactly as described. Thanks TechStore."
2021,P128,C0379,5,"Excellent product, highly recommended!"
2022,P117,C0176,5,"Excellent product, highly recommended!"
2023,P127,C0375,1,"Terrible, do not buy this! Very bad quality."
2024,P128,C0538,5,"Excellent product, highly recommended!"
2025,P104,C0946,3,"Average, expected better battery life."
2026,P120,C0442,1,"Waste of money, totally disappointed."
2027,P118,C1032,2,"Not good, stopped working after a week."
2028,P105,C1138,1,"Terrible, do not buy this! Very bad quality."
2029,P116,C1114,4,"Works well, satisfied with the purchase."
2030,P123,C0153,2,"Not good, stopped working after a week."
2031,P113,C0641,3,"Average, expected better battery life."
2032,P103,C0429,4,"Good, but shipping was a bit slow to Guelma."
2033,P126,C0255,4,"Works well, satisfied with the purchase."
2034,P134,C0130,4,Nice design but a bit expensive.
2035,P107,C0066,3,"Average, expected better battery life."
2036,P121,C0322,4,Nice design but a bit expensive.
2037,P137,C0832,5,"Perfect, works exactly as described. Thanks TechStore."
2038,P121,C0329,4,"Good, but shipping was a bit slow to Guelma."
2039,P125,C0406,5,Amazing quality for the price. Fast delivery.
2040,P106,C0880,1,"Waste of money, totally disappointed."
2041,P101,C0130,5,Amazing quality for the price. Fast delivery.
2042,P133,C0562,4,"Good, but shipping was a bit slow to Guelma."
2043,P119,C0330,1,"Terrible, do not buy this! Very bad quality."
2044,P136,C1062,5,Amazing quality for the price. Fast delivery.
2045,P112,C0573,5,Amazing quality for the price. Fast delivery.
2046,P120,C0927,1,"Waste of money, totally disappointed."
2047,P115,C0718,5,Amazing quality for the price. Fast delivery.
2048,P116,C1106,4,Nice design but a bit expensive.
2049,P134,C0945,2,"Not good, stopped working after a week."
2050,P119,C0424,4,"Works well, satisfied with the purchase."
2051,P107,C0009,3,"Average, expected better battery life."
2052,P103,C0845,5,"Perfect, works exactly as described. Thanks TechStore."
2053,P117,C0606,1,"Terrible, do not buy this! Very bad quality."
2054,P137,C0866,1,"Terrible, do not buy this! Very bad quality."
2055,P109,C0937,1,"Waste of money, totally disappointed."
2056,P137,C0139,1,"Terrible, do not buy this! Very bad quality."
2057,P104,C0419,4,"Good, but shipping was a bit slow to Guelma."
2058,P117,C0787,5,"Excellent product, highly recommended!"
2059,P125,C0165,5,"Excellent product, highly recommended!"
2060,P137,C0403,1,"Waste of money, totally disappointed."
2061,P126,C0144,3,"It is okay, nothing special."
2062,P116,C0256,3,"It is okay, nothing special."
2063,P111,C0314,1,"Terrible, do not buy this! Very bad quality."
2064,P136,C1095,5,"Perfect, works exactly as described. Thanks TechStore."
2065,P119,C1103,5,"Excellent product, highly recommended!"
2066,P108,C0571,4,"Good, but shipping was a bit slow to Guelma."
2067,P113,C1187,4,"Good, but shipping was a bit slow to Guelma."
2068,P109,C0057,5,Amazing quality for the price. Fast delivery.
2069,P118,C0221,2,"Not good, stopped working after a week."
2070,P108,C0408,1,"Waste of money, totally disappointed."
2071,P131,C0514,4,Nice design but a bit expensive.
2072,P103,C0133,3,"Average, expected better battery life."
2073,P103,C0089,5,"Excellent product, highly recommended!"
2074,P137,C0932,1,"Waste of money, totally disappointed."
2075,P106,C0128,5,Amazing quality for the price. Fast delivery.
2076,P126,C0155,3,"It is okay, nothing special."
2077,P124,C0277,4,"Good, but shipping was a bit slow to Guelma."
2078,P125,C0208,4,"Works well, satisfied with the purchase."
2079,P111,C0320,4,Nice design but a bit expensive.
2080,P131,C0386,5,"Perfect, works exactly as described. Thanks TechStore."
2081,P102,C0869,4,"Good, but shipping was a bit slow to Guelma."
2082,P111,C0903,5,"Excellent product, highly recommended!"
2083,P102,C0771,5,"Perfect, works exactly as described. Thanks TechStore."
2084,P116,C0504,5,"Excellent product, highly recommended!"
2085,P109,C1159,4,"Works well, satisfied with the purchase."
2086,P105,C0095,3,"It is okay, nothing special."
2087,P131,C0096,4,Nice design but a bit expensive.
2088,P110,C0960,4,"Works well, satisfied with the purchase."
2089,P126,C0014,4,Nice design but a bit expensive.
2090,P116,C0844,3,"It is okay, nothing special."
2091,P125,C0146,1,"Terrible, do not buy this! Very bad quality."
2092,P122,C0216,3,"It is okay, nothing special."
2093,P125,C0025,5,"Perfect, works exactly as described. Thanks TechStore."
2094,P130,C1055,3,"Average, expected better battery life."
2095,P117,C0130,5,"Perfect, works exactly as described. Thanks TechStore."
2096,P100,C1186,4,"Works well, satisfied with the purchase."
2097,P108,C1134,4,"Works well, satisfied with the purchase."
2098,P103,C0662,4,"Good, but shipping was a bit slow to Guelma."
2099,P123,C0920,1,"Terrible, do not buy this! Very bad quality."
2100,P113,C0497,4,"Good, but shipping was a bit slow to Guelma."
2101,P117,C0947,1,"Waste of money, totally disappointed."
2102,P109,C0816,1,"Terrible, do not buy this! Very bad quality."
2103,P131,C0688,5,Amazing quality for the price. Fast delivery.
2104,P102,C0749,4,"Works well, satisfied with the purchase."
2105,P110,C0020,4,Nice design but a bit expensive.
2106,P132,C0936,2,"Not good, stopped working after a week."
2107,P136,C0741,3,"Average, expected better battery life."
2108,P109,C0272,1,"Waste of money, totally disappointed."
2109,P131,C1127,5,"Excellent product, highly recommended!"
2110,P132,C0326,2,"Not good, stopped working after a week."
2111,P117,C0656,4,"Good, but shipping was a bit slow to Guelma."
2112,P107,C0747,2,"Not good, stopped working after a week."
2113,P126,C1068,3,"Average, expected better battery life."
2114,P110,C0747,1,"Terrible, do not buy this! Very bad quality."
2115,P117,C0951,5,"Excellent product, highly recommended!"
2116,P137,C1177,5,Amazing quality for the price. Fast delivery.
2117,P115,C0797,4,"Works well, satisfied with the purchase."
2118,P117,C0660,3,"It is okay, nothing special."
2119,P101,C0810,5,"Excellent product, highly recommended!"
2120,P118,C1173,4,"Works well, satisfied with the purchase."
2121,P110,C1104,1,"Terrible, do not buy this! Very bad quality."
2122,P135,C0554,3,"Average, expected better battery life."
2123,P124,C0832,5,"Perfect, works exactly as described. Thanks TechStore."
2124,P106,C0799,5,"Perfect, works exactly as described. Thanks TechStore."
2125,P115,C0784,4,"Works well, satisfied with the purchase."
2126,P137,C1051,5,"Excellent product, highly recommended!"
2127,P134,C0734,2,"Not good, stopped working after a week."
2128,P109,C0187,4,"Good, but shipping was a bit slow to Guelma."
2129,P122,C0036,5,"Perfect, works exactly as described. Thanks TechStore."
2130,P116,C0821,2,"Not good, stopped working after a week."
2131,P137,C0254,2,"Not good, stopped working after a week."
2132,P105,C0526,5,Amazing quality for the price. Fast delivery.
2133,P128,C0250,1,"Terrible, do not buy this! Very bad quality."
2134,P113,C0182,4,Nice design but a bit expensive.
2135,P119,C0100,4,"Works well, satisfied with the purchase."
2136,P135,C0128,2,"Not good, stopped working after a week."
2137,P106,C0450,5,"Perfect, works exactly as described. Thanks TechStore."
2138,P108,C1034,1,"Terrible, do not buy this! Very bad quality."
2139,P134,C1021,4,"Works well, satisfied with the purchase."
2140,P103,C0360,4,"Good, but shipping was a bit slow to Guelma."
2141,P105,C0303,5,"Excellent product, highly recommended!"
2142,P116,C0810,3,"It is okay, nothing special."
2143,P129,C1152,4,"Works well, satisfied with the purchase."
2144,P130,C1062,1,"Terrible, do not buy this! Very bad quality."
2145,P100,C0443,3,"It is okay, nothing special."
2146,P108,C0660,5,Amazing quality for the price. Fast delivery.
2147,P137,C0475,4,Nice design but a bit expensive.
2148,P134,C1070,3,"It is okay, nothing special."
2149,P115,C0316,5,"Perfect, works exactly as described. Thanks TechStore."
2150,P119,C0944,4,"Works well, satisfied with the purchase."
2151,P120,C0737,4,Nice design but a bit expensive.
2152,P100,C0136,3,"It is okay, nothing special."
2153,P100,C0821,4,"Works well, satisfied with the purchase."
2154,P124,C0467,1,"Terrible, do not buy this! Very bad quality."
2155,P104,C0846,2,"Not good, stopped working after a week."
2156,P121,C1108,3,"It is okay, nothing special."
2157,P108,C0915,4,"Works well, satisfied with the purchase."
2158,P119,C0730,2,"Not good, stopped working after a week."
2159,P120,C0321,5,"Excellent product, highly recommended!"
2160,P107,C0359,3,"It is okay, nothing special."
2161,P137,C0709,5,"Excellent product, highly recommended!"
2162,P129,C1014,4,"Works well, satisfied with the purchase."
2163,P122,C0415,4,"Good, but shipping was a bit slow to Guelma."
2164,P110,C0225,2,"Not good, stopped working after a week."
2165,P125,C1053,3,"It is okay, nothing special."
2166,P116,C0344,3,"Average, expected better battery life."
2167,P101,C1042,4,"Works well, satisfied with the purchase."
2168,P117,C0953,4,"Good, but shipping was a bit slow to Guelma."
2169,P133,C0779,2,"Not good, stopped working after a week."
2170,P124,C0076,4,Nice design but a bit expensive.
2171,P121,C1129,4,"Good, but shipping was a bit slow to Guelma."
2172,P126,C0399,3,"It is okay, nothing special."
2173,P120,C0112,2,"Not good, stopped working after a week."
2174,P129,C0272,4,"Good, but shipping was a bit slow to Guelma."
2175,P121,C0289,3,"Average, expected better battery life."
2176,P134,C0316,5,"Perfect, works exactly as described. Thanks TechStore."
2177,P133,C0292,4,"Works well, satisfied with the purchase."
2178,P106,C0362,2,"Not good, stopped working after a week."
2179,P130,C0824,5,"Perfect, works exactly as described. Thanks TechStore."
2180,P104,C0188,3,"Average, expected better battery life."
2181,P135,C0958,4,"Good, but shipping was a bit slow to Guelma."
2182,P111,C0580,2,"Not good, stopped working after a week."
2183,P115,C0680,5,Amazing quality for the price. Fast delivery.
2184,P123,C0390,3,"Average, expected better battery life."
2185,P125,C0992,5,"Excellent product, highly recommended!"
2186,P105,C0057,1,"Waste of money, totally disappointed."
2187,P132,C0414,5,"Perfect, works exactly as described. Thanks TechStore."
2188,P100,C0326,2,"Not good, stopped working after a week."
2189,P108,C0335,4,Nice design but a bit expensive.
2190,P122,C1097,3,"It is okay, nothing special."
2191,P114,C0349,1,"Terrible, do not buy this! Very bad quality."
2192,P110,C0612,4,"Works well, satisfied with the purchase."
2193,P106,C0945,4,Nice design but a bit expensive.
2194,P134,C0190,1,"Waste of money, totally disappointed."
2195,P132,C0646,3,"It is okay, nothing special."
2196,P108,C0294,5,"Perfect, works exactly as described. Thanks TechStore."
2197,P104,C0453,3,"Average, expected better battery life."
2198,P108,C0213,4,Nice design but a bit expensive.
2199,P137,C1121,1,"Waste of money, totally disappointed."
2200,P135,C0755,3,"It is okay, nothing special."
2201,P123,C1077,5,"Excellent product, highly recommended!"
2202,P100,C0802,1,"Terrible, do not buy this! Very bad quality."
2203,P107,C1144,1,"Waste of money, totally disappointed."
2204,P108,C0511,5,"Perfect, works exactly as described. Thanks TechStore."
2205,P132,C0934,1,"Waste of money, totally disappointed."
2206,P114,C0324,5,Amazing quality for the price. Fast delivery.
2207,P104,C0863,4,"Good, but shipping was a bit slow to Guelma."
2208,P109,C0364,4,"Works well, satisfied with the purchase."
2209,P119,C0234,1,"Waste of money, totally disappointed."
2210,P115,C1070,5,"Excellent product, highly recommended!"
2211,P100,C1131,4,Nice design but a bit expensive.
2212,P126,C1110,5,"Excellent product, highly recommended!"
2213,P110,C0228,3,"Average, expected better battery life."
2214,P133,C0145,2,"Not good, stopped working after a week."
2215,P116,C0368,4,"Good, but shipping was a bit slow to Guelma."
2216,P136,C0582,2,"Not good, stopped working after a week."
2217,P137,C0340,4,"Works well, satisfied with the purchase."
2218,P128,C0178,5,"Perfect, works exactly as described. Thanks TechStore."
2219,P124,C0404,4,Nice design but a bit expensive.
2220,P110,C0582,5,"Perfect, works exactly as described. Thanks TechStore."
2221,P128,C0332,4,Nice design but a bit expensive.
2222,P128,C0266,2,"Not good, stopped working after a week."
2223,P122,C0124,2,"Not good, stopped working after a week."
2224,P106,C0240,3,"Average, expected better battery life."
2225,P117,C0772,5,Amazing quality for the price. Fast delivery.
2226,P114,C0932,1,"Waste of money, totally disappointed."
2227,P112,C0767,1,"Terrible, do not buy this! Very bad quality."
2228,P121,C1112,4,"Works well, satisfied with the purchase."
2229,P112,C0710,3,"Average, expected better battery life."
2230,P116,C1013,5,Amazing quality for the price. Fast delivery.
2231,P100,C0837,5,Amazing quality for the price. Fast delivery.
2232,P135,C0037,2,"Not good, stopped working after a week."
